"loan_id","loan_purpose","date","loan_granted","loan_repaid"
856762,"investment","2012-04-27",1,1
716561,"business","2012-11-07",0,NA
723077,"home","2012-09-07",0,NA
155982,"home","2012-05-23",1,0
927353,"other","2012-10-18",0,NA
220819,"emergency_funds","2012-12-14",0,NA
969266,"home","2012-08-28",0,NA
358901,"business","2012-09-18",1,1
39124,"other","2012-05-03",0,NA
911273,"investment","2012-10-22",1,1
323582,"business","2012-06-26",0,NA
749579,"investment","2012-01-11",1,0
527278,"emergency_funds","2012-03-07",1,0
564861,"other","2012-12-13",1,0
227950,"business","2012-09-25",1,1
333544,"business","2012-10-08",1,0
498424,"home","2012-02-02",0,NA
623781,"investment","2012-02-17",1,1
56848,"investment","2012-05-16",0,NA
351333,"business","2012-12-11",1,0
321619,"business","2012-01-25",1,1
768411,"business","2012-11-01",0,NA
381584,"emergency_funds","2012-07-12",1,1
507272,"investment","2012-03-22",1,1
189026,"investment","2012-06-20",0,NA
644664,"business","2012-12-12",1,1
824774,"business","2012-06-12",0,NA
179655,"business","2012-11-27",0,NA
346743,"home","2012-12-04",1,1
683090,"home","2012-08-24",0,NA
970836,"emergency_funds","2012-05-24",1,0
573711,"business","2012-05-01",0,NA
179197,"emergency_funds","2012-12-24",1,1
667884,"home","2012-09-05",0,NA
861712,"investment","2012-12-04",1,1
307555,"business","2012-01-02",1,1
847160,"investment","2012-04-11",1,1
219076,"home","2012-06-22",1,1
229427,"emergency_funds","2012-03-06",0,NA
465515,"home","2012-07-19",1,1
775337,"investment","2012-07-13",0,NA
228329,"business","2012-06-11",0,NA
881020,"business","2012-05-25",1,1
850740,"home","2012-03-30",1,1
615667,"home","2012-02-27",1,1
657558,"other","2012-07-27",0,NA
118202,"other","2012-09-28",1,1
897974,"other","2012-05-23",0,NA
351557,"home","2012-07-05",0,NA
741691,"investment","2012-10-25",0,NA
454491,"emergency_funds","2012-04-13",0,NA
968273,"investment","2012-06-11",1,1
297769,"business","2012-07-20",1,1
629651,"home","2012-04-12",1,1
770870,"home","2012-03-30",0,NA
605975,"emergency_funds","2012-10-31",1,0
45086,"other","2012-02-20",1,0
899531,"investment","2012-07-24",1,0
46751,"emergency_funds","2012-07-31",0,NA
468039,"home","2012-01-25",1,1
33464,"home","2012-10-25",0,NA
896497,"home","2012-10-19",0,NA
715398,"investment","2012-09-28",1,0
342002,"investment","2012-05-18",0,NA
65281,"emergency_funds","2012-08-08",1,1
595200,"emergency_funds","2012-07-25",1,0
332247,"emergency_funds","2012-03-30",0,NA
417324,"emergency_funds","2012-08-09",0,NA
546948,"emergency_funds","2012-01-30",0,NA
996330,"home","2012-02-22",0,NA
508230,"investment","2012-02-09",1,1
212342,"emergency_funds","2012-01-03",0,NA
24699,"business","2012-12-11",0,NA
549481,"home","2012-06-13",0,NA
714803,"home","2012-12-11",1,1
121117,"home","2012-10-31",1,1
816589,"home","2012-03-07",0,NA
508214,"other","2012-01-11",0,NA
979579,"business","2012-10-04",1,1
149806,"investment","2012-02-29",0,NA
420302,"home","2012-10-17",0,NA
877102,"home","2012-01-16",0,NA
346363,"home","2012-09-12",0,NA
645574,"home","2012-05-22",1,1
952750,"home","2012-03-12",0,NA
922387,"investment","2012-03-21",0,NA
39085,"other","2012-01-04",0,NA
998634,"other","2012-07-03",1,0
649157,"business","2012-09-10",1,1
134529,"emergency_funds","2012-05-22",1,0
678183,"investment","2012-08-03",0,NA
290249,"emergency_funds","2012-04-02",0,NA
153481,"business","2012-08-09",0,NA
863302,"emergency_funds","2012-03-12",0,NA
970250,"other","2012-03-08",0,NA
794446,"business","2012-02-01",0,NA
574110,"emergency_funds","2012-01-30",0,NA
820084,"emergency_funds","2012-09-14",1,0
431043,"investment","2012-06-20",0,NA
664676,"home","2012-03-15",0,NA
710413,"home","2012-12-04",1,1
743200,"emergency_funds","2012-09-04",0,NA
277722,"investment","2012-12-03",1,1
471201,"other","2012-07-05",0,NA
683743,"business","2012-05-16",0,NA
23710,"other","2012-12-10",0,NA
218034,"emergency_funds","2012-12-20",0,NA
776844,"other","2012-11-12",0,NA
223951,"investment","2012-08-09",0,NA
354087,"home","2012-08-15",0,NA
447261,"home","2012-10-12",1,1
522154,"home","2012-10-29",0,NA
563789,"business","2012-07-17",0,NA
681999,"investment","2012-02-14",1,1
320700,"home","2012-08-06",1,1
168022,"emergency_funds","2012-12-17",1,1
369070,"home","2012-10-09",0,NA
235967,"home","2012-01-11",1,1
855292,"home","2012-12-19",0,NA
455244,"other","2012-01-12",1,0
546606,"business","2012-06-04",1,1
857060,"investment","2012-04-18",0,NA
26990,"emergency_funds","2012-07-03",0,NA
601431,"business","2012-05-04",0,NA
922325,"business","2012-10-24",0,NA
83612,"emergency_funds","2012-12-03",1,1
293772,"other","2012-12-06",0,NA
379458,"business","2012-04-06",0,NA
450977,"home","2012-10-03",0,NA
122528,"business","2012-11-13",0,NA
429338,"business","2012-07-18",0,NA
785489,"home","2012-04-19",0,NA
120953,"business","2012-08-22",0,NA
613286,"investment","2012-08-17",0,NA
857968,"emergency_funds","2012-01-26",1,1
518309,"home","2012-06-12",0,NA
760483,"home","2012-11-22",1,0
871566,"business","2012-10-12",0,NA
426651,"other","2012-12-03",0,NA
930263,"other","2012-11-14",0,NA
882410,"investment","2012-02-23",1,1
886588,"emergency_funds","2012-08-10",1,1
258329,"investment","2012-08-01",0,NA
145792,"home","2012-05-09",0,NA
591320,"emergency_funds","2012-12-12",0,NA
400908,"emergency_funds","2012-05-09",0,NA
798211,"investment","2012-12-11",0,NA
40794,"home","2012-01-24",0,NA
980422,"business","2012-09-12",0,NA
527584,"home","2012-05-15",0,NA
203041,"home","2012-01-16",1,1
177614,"home","2012-12-18",0,NA
117485,"emergency_funds","2012-04-13",0,NA
371394,"business","2012-06-13",0,NA
469756,"business","2012-10-24",0,NA
476568,"emergency_funds","2012-01-11",0,NA
905783,"home","2012-01-16",0,NA
591046,"home","2012-11-15",0,NA
806550,"business","2012-06-01",1,0
408951,"investment","2012-03-06",1,1
423496,"other","2012-09-10",0,NA
383680,"home","2012-08-15",0,NA
428323,"home","2012-07-19",0,NA
608603,"emergency_funds","2012-03-23",0,NA
460356,"emergency_funds","2012-09-27",1,0
276450,"emergency_funds","2012-11-23",1,0
896431,"other","2012-08-21",1,1
784539,"home","2012-01-13",1,1
382178,"other","2012-04-20",1,1
51200,"other","2012-12-04",0,NA
29386,"business","2012-07-31",0,NA
449173,"home","2012-05-29",1,1
221540,"emergency_funds","2012-10-01",0,NA
540703,"other","2012-04-30",0,NA
871771,"home","2012-03-29",1,1
337828,"investment","2012-11-23",1,0
405037,"other","2012-10-29",0,NA
345032,"other","2012-04-16",1,0
437447,"investment","2012-08-24",0,NA
552978,"investment","2012-10-01",0,NA
788258,"investment","2012-06-20",1,1
337251,"investment","2012-03-06",0,NA
427529,"other","2012-05-11",0,NA
514942,"home","2012-02-24",1,1
852172,"emergency_funds","2012-05-22",1,1
364209,"home","2012-10-23",0,NA
472813,"business","2012-03-27",0,NA
349140,"business","2012-09-26",1,1
965088,"home","2012-11-27",1,1
69837,"emergency_funds","2012-06-07",1,1
341116,"emergency_funds","2012-02-23",0,NA
232978,"business","2012-05-15",0,NA
503649,"business","2012-10-17",1,1
641261,"home","2012-09-03",1,1
607887,"home","2012-06-11",0,NA
708229,"emergency_funds","2012-05-07",0,NA
756481,"emergency_funds","2012-11-15",0,NA
151983,"other","2012-08-06",1,1
501132,"investment","2012-02-20",0,NA
889983,"investment","2012-09-12",0,NA
381723,"home","2012-11-02",0,NA
571275,"business","2012-12-13",0,NA
435089,"home","2012-04-03",0,NA
345139,"home","2012-02-09",0,NA
224239,"home","2012-04-25",1,1
847472,"investment","2012-05-02",0,NA
427447,"other","2012-07-09",1,1
504267,"investment","2012-12-11",1,1
731665,"other","2012-04-05",0,NA
675632,"investment","2012-12-25",1,1
905366,"home","2012-08-24",1,1
990397,"business","2012-06-19",1,1
234036,"investment","2012-12-24",1,1
801076,"home","2012-10-10",1,1
444406,"business","2012-11-14",0,NA
923027,"home","2012-12-17",0,NA
404586,"other","2012-01-10",1,0
679005,"emergency_funds","2012-09-12",0,NA
202060,"emergency_funds","2012-01-19",0,NA
38668,"home","2012-09-11",0,NA
319336,"home","2012-01-20",0,NA
219613,"other","2012-04-16",0,NA
938513,"emergency_funds","2012-05-04",1,1
317188,"emergency_funds","2012-06-07",1,0
938291,"emergency_funds","2012-01-19",0,NA
872529,"emergency_funds","2012-08-16",0,NA
406125,"other","2012-03-06",0,NA
295309,"home","2012-05-03",1,0
827561,"home","2012-02-24",0,NA
437861,"emergency_funds","2012-11-16",0,NA
85002,"business","2012-08-03",1,1
174796,"business","2012-11-30",0,NA
693556,"home","2012-07-02",0,NA
224491,"home","2012-11-22",0,NA
211892,"other","2012-12-21",1,0
609071,"other","2012-09-24",0,NA
832976,"home","2012-01-04",1,1
574474,"business","2012-05-09",0,NA
492060,"home","2012-07-10",1,0
768494,"emergency_funds","2012-02-10",1,1
974266,"business","2012-10-16",0,NA
535414,"investment","2012-01-11",1,1
902738,"home","2012-04-26",0,NA
126078,"business","2012-01-09",0,NA
562039,"investment","2012-05-24",1,1
888201,"home","2012-10-11",1,0
237256,"business","2012-02-16",0,NA
742039,"business","2012-06-21",1,1
684960,"home","2012-10-17",1,1
576472,"home","2012-05-29",1,1
611910,"investment","2012-11-26",1,0
186929,"other","2012-06-06",0,NA
464654,"investment","2012-01-24",0,NA
351225,"investment","2012-11-14",0,NA
854328,"home","2012-06-19",0,NA
213178,"emergency_funds","2012-10-18",1,1
963148,"other","2012-05-25",1,0
175273,"emergency_funds","2012-04-03",0,NA
289178,"investment","2012-09-19",0,NA
165901,"emergency_funds","2012-12-17",1,0
967063,"investment","2012-05-09",1,1
933843,"business","2012-07-11",1,1
82954,"emergency_funds","2012-01-11",0,NA
36767,"investment","2012-08-22",0,NA
525597,"business","2012-04-16",1,1
146501,"emergency_funds","2012-11-08",1,0
308984,"investment","2012-04-17",1,0
895151,"home","2012-04-16",1,0
676724,"business","2012-05-15",1,0
88498,"investment","2012-01-16",0,NA
139270,"business","2012-04-12",1,0
304408,"other","2012-06-12",0,NA
244404,"other","2012-01-25",0,NA
265064,"business","2012-03-27",1,1
685098,"investment","2012-05-29",0,NA
715274,"emergency_funds","2012-04-23",0,NA
76650,"home","2012-11-22",1,1
860811,"emergency_funds","2012-02-09",1,1
984925,"emergency_funds","2012-07-26",1,1
115838,"home","2012-09-06",1,0
768544,"business","2012-09-26",1,1
355886,"business","2012-09-06",0,NA
462978,"investment","2012-06-01",0,NA
524154,"other","2012-04-17",0,NA
454717,"other","2012-02-07",1,0
733145,"emergency_funds","2012-07-03",0,NA
734758,"home","2012-05-21",1,1
213322,"investment","2012-01-17",0,NA
496345,"home","2012-09-26",0,NA
578845,"home","2012-11-05",0,NA
822510,"home","2012-05-25",1,0
84889,"business","2012-05-04",0,NA
118870,"other","2012-12-28",0,NA
400777,"emergency_funds","2012-05-09",0,NA
430508,"other","2012-03-29",0,NA
56926,"home","2012-11-26",1,1
176544,"home","2012-10-03",1,1
795575,"home","2012-11-13",0,NA
508060,"home","2012-04-04",0,NA
594891,"emergency_funds","2012-01-09",1,1
682166,"home","2012-11-16",1,1
51840,"home","2012-12-04",0,NA
32424,"home","2012-10-01",0,NA
756957,"investment","2012-11-07",0,NA
972226,"business","2012-09-05",0,NA
96460,"investment","2012-08-06",1,0
542239,"investment","2012-03-14",0,NA
529147,"home","2012-06-20",0,NA
972139,"business","2012-02-16",0,NA
424841,"business","2012-06-27",1,1
528023,"other","2012-10-16",0,NA
930723,"business","2012-03-27",0,NA
155591,"business","2012-08-01",0,NA
930196,"other","2012-01-16",1,0
446461,"business","2012-06-21",1,0
119753,"investment","2012-01-19",1,1
528796,"other","2012-05-23",0,NA
558925,"investment","2012-01-25",1,1
523702,"business","2012-04-04",0,NA
793387,"emergency_funds","2012-09-26",1,0
273012,"emergency_funds","2012-06-14",1,1
613526,"home","2012-12-05",1,0
299350,"business","2012-01-25",1,1
48948,"investment","2012-09-12",0,NA
925529,"business","2012-08-27",1,1
659369,"other","2012-08-06",1,0
566283,"emergency_funds","2012-07-05",1,1
284837,"home","2012-06-20",1,0
616664,"other","2012-07-26",0,NA
859556,"other","2012-10-03",1,0
272290,"business","2012-02-22",0,NA
984865,"business","2012-01-25",1,1
117628,"home","2012-01-24",1,1
169191,"emergency_funds","2012-12-03",0,NA
792099,"investment","2012-12-12",1,1
384157,"investment","2012-02-06",0,NA
76982,"business","2012-05-08",0,NA
731969,"other","2012-04-30",1,0
790680,"emergency_funds","2012-05-08",0,NA
365255,"emergency_funds","2012-06-21",0,NA
864948,"home","2012-07-18",1,0
205529,"business","2012-01-12",0,NA
71027,"business","2012-06-04",0,NA
60117,"emergency_funds","2012-12-03",0,NA
476991,"emergency_funds","2012-01-10",0,NA
759616,"investment","2012-05-09",0,NA
622799,"home","2012-11-13",1,1
878600,"other","2012-10-11",1,0
418662,"business","2012-01-05",0,NA
169256,"business","2012-08-15",1,1
574270,"investment","2012-11-29",0,NA
100300,"home","2012-04-16",1,0
805196,"home","2012-02-13",1,1
827504,"home","2012-11-27",1,1
183350,"business","2012-11-14",0,NA
228702,"investment","2012-02-20",1,1
339741,"other","2012-12-25",1,0
816051,"other","2012-09-28",0,NA
921706,"investment","2012-01-23",0,NA
843638,"home","2012-01-02",0,NA
746404,"other","2012-06-07",1,0
715452,"investment","2012-08-16",0,NA
148213,"business","2012-06-21",1,1
684899,"investment","2012-05-29",1,1
877040,"business","2012-04-23",1,0
587632,"business","2012-02-27",1,1
885494,"home","2012-02-23",0,NA
388236,"home","2012-10-03",0,NA
906631,"emergency_funds","2012-04-10",1,0
533840,"business","2012-01-02",0,NA
722819,"business","2012-08-07",1,1
867413,"other","2012-01-12",0,NA
439129,"home","2012-09-21",1,1
263115,"emergency_funds","2012-10-02",0,NA
951922,"business","2012-03-05",1,1
233205,"business","2012-07-26",0,NA
775710,"investment","2012-03-08",1,0
345961,"emergency_funds","2012-11-12",0,NA
49340,"investment","2012-09-17",0,NA
368651,"home","2012-06-07",1,0
406224,"business","2012-03-27",1,1
236141,"business","2012-08-06",0,NA
987914,"investment","2012-09-03",0,NA
400369,"home","2012-07-11",0,NA
435519,"emergency_funds","2012-12-14",1,1
295917,"investment","2012-04-10",0,NA
649208,"business","2012-04-06",0,NA
405891,"emergency_funds","2012-10-09",0,NA
772271,"other","2012-12-14",0,NA
921974,"home","2012-08-09",1,1
259559,"business","2012-07-31",0,NA
79628,"emergency_funds","2012-03-08",1,1
366889,"home","2012-01-12",0,NA
66748,"emergency_funds","2012-11-06",0,NA
273179,"home","2012-06-05",1,1
580078,"investment","2012-01-12",0,NA
494306,"business","2012-02-08",1,1
378620,"business","2012-11-28",1,1
664794,"other","2012-02-06",0,NA
648143,"investment","2012-02-07",0,NA
44038,"home","2012-10-23",0,NA
165821,"business","2012-10-25",0,NA
740734,"investment","2012-01-12",1,1
860077,"business","2012-02-07",0,NA
827212,"business","2012-09-03",1,1
63205,"investment","2012-01-02",1,1
669413,"investment","2012-12-24",1,1
695406,"business","2012-07-23",1,0
317958,"business","2012-10-29",0,NA
804903,"business","2012-07-12",0,NA
70943,"business","2012-08-07",1,0
739386,"business","2012-04-24",1,1
710624,"investment","2012-03-21",1,1
532497,"home","2012-04-30",1,0
578170,"investment","2012-06-27",0,NA
192856,"emergency_funds","2012-05-16",0,NA
602838,"emergency_funds","2012-05-30",1,1
358004,"investment","2012-09-17",0,NA
422606,"home","2012-03-05",1,0
481119,"investment","2012-06-21",1,1
389728,"home","2012-05-11",0,NA
766973,"other","2012-11-01",0,NA
740806,"business","2012-09-19",1,1
352412,"emergency_funds","2012-04-17",0,NA
12414,"business","2012-11-08",0,NA
561219,"investment","2012-12-03",0,NA
963884,"other","2012-02-22",0,NA
676534,"other","2012-08-14",0,NA
731180,"business","2012-10-16",1,1
508766,"investment","2012-11-08",0,NA
176955,"home","2012-05-17",1,1
458029,"emergency_funds","2012-10-31",1,1
9228,"home","2012-02-03",1,1
390828,"investment","2012-08-21",1,1
513422,"investment","2012-03-05",0,NA
513430,"investment","2012-01-13",0,NA
329154,"home","2012-07-13",0,NA
562125,"other","2012-08-29",0,NA
517242,"home","2012-05-24",0,NA
37914,"home","2012-03-14",1,1
422353,"investment","2012-04-18",1,1
510299,"other","2012-11-21",1,0
185871,"home","2012-02-08",0,NA
911252,"business","2012-04-18",0,NA
434678,"home","2012-07-04",0,NA
949013,"other","2012-07-05",0,NA
707696,"home","2012-05-22",0,NA
846305,"investment","2012-01-11",0,NA
953425,"emergency_funds","2012-03-29",0,NA
481193,"home","2012-07-11",0,NA
838273,"home","2012-07-03",1,0
821155,"emergency_funds","2012-10-18",0,NA
128774,"other","2012-08-28",0,NA
747782,"investment","2012-01-12",1,1
614747,"emergency_funds","2012-09-18",0,NA
721873,"other","2012-05-08",0,NA
163045,"investment","2012-09-27",0,NA
229688,"emergency_funds","2012-02-15",1,0
61780,"business","2012-02-16",1,1
42673,"emergency_funds","2012-06-04",1,1
166652,"home","2012-12-11",1,1
858705,"business","2012-07-02",0,NA
840016,"emergency_funds","2012-11-23",0,NA
18646,"investment","2012-10-23",1,0
370782,"emergency_funds","2012-07-10",1,0
878661,"emergency_funds","2012-08-13",1,0
570411,"investment","2012-02-09",0,NA
455583,"investment","2012-09-14",1,1
689666,"investment","2012-03-05",0,NA
376730,"other","2012-09-03",0,NA
194232,"investment","2012-05-09",0,NA
127961,"home","2012-12-18",1,1
473656,"business","2012-10-25",1,1
445703,"business","2012-05-10",1,1
78041,"investment","2012-09-27",0,NA
666899,"business","2012-05-21",0,NA
251915,"home","2012-01-05",0,NA
168571,"home","2012-07-10",0,NA
202044,"other","2012-05-03",0,NA
69437,"investment","2012-11-16",1,1
69913,"home","2012-05-08",0,NA
639507,"home","2012-05-03",0,NA
108277,"investment","2012-06-15",1,1
427800,"emergency_funds","2012-07-18",0,NA
281207,"investment","2012-03-27",0,NA
220082,"emergency_funds","2012-03-13",1,0
801054,"home","2012-12-12",0,NA
420702,"business","2012-11-22",0,NA
615080,"home","2012-11-28",1,1
112505,"investment","2012-03-02",0,NA
701937,"investment","2012-07-24",1,0
885909,"home","2012-11-02",0,NA
815802,"business","2012-04-09",1,0
751166,"other","2012-05-30",0,NA
856825,"home","2012-07-10",0,NA
957524,"emergency_funds","2012-12-25",1,1
73929,"business","2012-12-04",0,NA
59887,"home","2012-07-10",1,0
265866,"business","2012-07-27",0,NA
630548,"other","2012-01-16",1,1
521616,"investment","2012-05-22",1,0
23464,"other","2012-09-26",1,0
74633,"business","2012-01-03",1,1
129297,"investment","2012-04-17",0,NA
754568,"business","2012-12-12",0,NA
498423,"investment","2012-03-13",0,NA
874802,"home","2012-03-15",0,NA
93782,"business","2012-07-10",0,NA
644754,"emergency_funds","2012-07-19",1,0
91555,"business","2012-09-27",1,1
373531,"business","2012-11-29",0,NA
265404,"other","2012-01-04",1,0
719507,"investment","2012-05-30",1,1
748807,"emergency_funds","2012-01-10",0,NA
181353,"investment","2012-10-01",0,NA
600947,"business","2012-04-24",1,1
574401,"business","2012-02-22",0,NA
748392,"business","2012-08-21",1,0
944107,"business","2012-10-15",1,1
97376,"business","2012-02-15",0,NA
640287,"investment","2012-02-10",1,1
184152,"emergency_funds","2012-01-12",0,NA
273023,"other","2012-12-26",1,0
542511,"investment","2012-01-06",1,1
67664,"business","2012-03-30",1,0
32220,"investment","2012-10-30",0,NA
522428,"other","2012-07-24",0,NA
966075,"emergency_funds","2012-02-21",1,1
214308,"other","2012-08-22",0,NA
36314,"emergency_funds","2012-08-29",1,0
217521,"investment","2012-01-18",1,1
996146,"business","2012-04-26",0,NA
154012,"home","2012-02-24",1,1
393291,"home","2012-02-28",1,1
633507,"business","2012-06-08",0,NA
171735,"other","2012-06-13",1,0
574205,"emergency_funds","2012-10-11",1,1
599472,"investment","2012-07-17",1,1
654483,"other","2012-02-27",1,0
869187,"home","2012-12-05",0,NA
322391,"emergency_funds","2012-11-01",1,1
200840,"other","2012-02-17",1,1
268937,"emergency_funds","2012-04-25",0,NA
790596,"home","2012-06-22",1,1
589338,"investment","2012-08-09",0,NA
921760,"investment","2012-02-09",1,0
52338,"other","2012-12-19",0,NA
59834,"other","2012-04-19",0,NA
244,"investment","2012-11-12",0,NA
534621,"home","2012-11-20",1,0
330870,"business","2012-03-19",1,1
239329,"business","2012-06-06",0,NA
895168,"emergency_funds","2012-09-13",1,0
541558,"investment","2012-06-14",1,0
210993,"business","2012-05-21",1,0
259996,"emergency_funds","2012-09-25",1,0
327525,"investment","2012-03-12",0,NA
187981,"business","2012-05-03",0,NA
36130,"home","2012-04-05",1,1
57365,"home","2012-11-12",1,0
181733,"investment","2012-07-20",0,NA
373946,"other","2012-09-14",0,NA
527266,"emergency_funds","2012-04-06",1,1
501917,"other","2012-03-06",1,1
310334,"other","2012-11-21",0,NA
968335,"investment","2012-10-01",0,NA
146535,"home","2012-04-11",1,0
655182,"investment","2012-08-28",0,NA
633877,"home","2012-11-21",1,1
98603,"investment","2012-01-19",0,NA
743114,"emergency_funds","2012-07-31",1,0
681133,"investment","2012-03-27",1,0
173288,"home","2012-12-11",1,1
379360,"home","2012-02-24",1,1
644404,"other","2012-02-23",0,NA
940539,"emergency_funds","2012-12-11",1,1
672819,"home","2012-12-11",0,NA
264676,"other","2012-08-09",1,1
322159,"emergency_funds","2012-03-21",0,NA
327158,"investment","2012-05-04",0,NA
377100,"business","2012-01-27",1,0
483324,"other","2012-01-11",0,NA
836529,"investment","2012-05-25",1,1
374801,"emergency_funds","2012-08-22",1,0
777947,"home","2012-10-10",0,NA
247556,"investment","2012-03-19",1,1
259434,"other","2012-04-05",1,0
679089,"other","2012-04-13",0,NA
266309,"emergency_funds","2012-10-23",0,NA
13725,"investment","2012-09-06",1,1
389504,"other","2012-11-14",1,1
628186,"other","2012-09-27",0,NA
11457,"investment","2012-05-02",1,1
396481,"home","2012-11-22",0,NA
594292,"home","2012-03-06",0,NA
626715,"business","2012-05-09",1,1
828924,"home","2012-01-31",0,NA
579139,"investment","2012-03-21",1,1
64795,"business","2012-11-28",0,NA
627030,"other","2012-06-18",1,1
699894,"other","2012-05-17",0,NA
446082,"emergency_funds","2012-10-12",0,NA
417524,"emergency_funds","2012-04-27",0,NA
344504,"emergency_funds","2012-10-30",1,1
511269,"business","2012-05-30",0,NA
981159,"emergency_funds","2012-04-20",1,1
438136,"home","2012-06-29",0,NA
383222,"other","2012-09-24",0,NA
318032,"investment","2012-06-06",0,NA
855243,"home","2012-12-03",0,NA
390033,"other","2012-09-25",0,NA
237904,"home","2012-12-03",1,0
704839,"business","2012-01-10",0,NA
545378,"emergency_funds","2012-04-26",0,NA
964823,"home","2012-07-09",0,NA
746060,"home","2012-01-02",0,NA
319877,"emergency_funds","2012-10-11",1,0
208012,"investment","2012-05-02",0,NA
708983,"investment","2012-02-21",1,1
103248,"business","2012-08-06",0,NA
846052,"business","2012-07-13",0,NA
582134,"other","2012-01-23",1,0
668756,"home","2012-03-26",1,0
901064,"home","2012-06-12",0,NA
855221,"business","2012-12-04",0,NA
825018,"business","2012-06-26",0,NA
149852,"home","2012-11-06",1,1
583671,"home","2012-05-02",1,1
182535,"investment","2012-10-25",1,1
413625,"emergency_funds","2012-03-20",1,1
623586,"other","2012-02-01",1,1
761373,"other","2012-10-25",0,NA
737512,"emergency_funds","2012-07-02",0,NA
378585,"home","2012-05-04",1,0
65537,"home","2012-02-07",0,NA
558860,"business","2012-05-08",0,NA
831443,"other","2012-07-23",1,1
867867,"emergency_funds","2012-01-26",1,1
456276,"emergency_funds","2012-06-06",1,0
979898,"home","2012-08-14",0,NA
50091,"business","2012-06-18",1,0
10398,"investment","2012-07-31",1,1
707982,"investment","2012-09-03",1,1
798072,"investment","2012-02-29",0,NA
508710,"investment","2012-11-27",0,NA
676206,"investment","2012-07-11",1,0
378698,"other","2012-03-20",1,1
484956,"other","2012-08-07",0,NA
575597,"other","2012-09-13",0,NA
264679,"other","2012-11-22",1,1
208981,"investment","2012-10-18",0,NA
199592,"investment","2012-11-21",0,NA
60512,"other","2012-01-18",1,1
519857,"business","2012-03-12",1,1
182522,"emergency_funds","2012-12-24",0,NA
366687,"investment","2012-12-21",1,1
344310,"business","2012-01-17",0,NA
764861,"other","2012-04-04",1,0
159974,"home","2012-11-08",1,1
378768,"other","2012-02-06",0,NA
260547,"business","2012-11-30",0,NA
890708,"other","2012-12-24",0,NA
845417,"other","2012-11-01",0,NA
178475,"other","2012-08-07",0,NA
965904,"emergency_funds","2012-11-20",0,NA
421152,"investment","2012-07-05",1,1
720875,"investment","2012-05-21",0,NA
875217,"home","2012-05-29",0,NA
84134,"emergency_funds","2012-05-18",1,0
403129,"other","2012-07-24",1,1
835847,"other","2012-08-21",1,1
832562,"business","2012-03-07",1,1
622969,"investment","2012-01-11",1,0
813322,"investment","2012-12-06",0,NA
133677,"other","2012-08-13",1,0
268418,"investment","2012-05-24",1,1
367121,"emergency_funds","2012-08-27",1,1
511690,"investment","2012-09-24",0,NA
798247,"other","2012-02-01",0,NA
275864,"investment","2012-09-17",0,NA
394389,"investment","2012-10-11",1,1
166557,"investment","2012-03-26",1,1
211722,"emergency_funds","2012-10-04",0,NA
135528,"emergency_funds","2012-05-29",0,NA
55929,"home","2012-04-03",1,1
748769,"home","2012-10-15",0,NA
67714,"business","2012-09-11",1,1
962307,"investment","2012-03-12",0,NA
562281,"business","2012-05-23",0,NA
708682,"home","2012-06-18",0,NA
174244,"business","2012-03-12",1,0
352580,"business","2012-02-22",0,NA
270670,"home","2012-06-04",1,0
890674,"home","2012-08-21",0,NA
124815,"emergency_funds","2012-10-05",0,NA
659648,"home","2012-08-02",0,NA
134889,"business","2012-05-29",0,NA
757086,"emergency_funds","2012-01-04",1,1
383195,"emergency_funds","2012-05-04",1,0
1737,"emergency_funds","2012-11-28",0,NA
22468,"business","2012-02-27",1,0
663481,"home","2012-11-28",0,NA
673873,"business","2012-08-31",1,0
411243,"investment","2012-04-27",1,1
123341,"business","2012-09-21",1,0
403429,"investment","2012-01-12",1,1
741129,"other","2012-09-03",0,NA
572723,"investment","2012-11-28",1,0
551410,"home","2012-12-05",0,NA
569837,"investment","2012-08-28",0,NA
19847,"investment","2012-04-16",0,NA
84437,"other","2012-04-02",0,NA
46819,"home","2012-04-11",0,NA
664255,"home","2012-01-24",1,1
292537,"investment","2012-09-03",1,1
646165,"home","2012-02-27",1,1
507959,"other","2012-08-13",0,NA
635285,"home","2012-04-02",0,NA
750830,"emergency_funds","2012-05-15",1,0
105255,"other","2012-01-03",1,1
335285,"home","2012-09-24",1,1
583301,"home","2012-07-03",0,NA
189978,"home","2012-07-16",1,1
992080,"home","2012-04-27",1,1
458442,"emergency_funds","2012-05-11",1,0
613410,"business","2012-04-25",0,NA
144804,"other","2012-03-15",0,NA
425079,"emergency_funds","2012-03-07",0,NA
625316,"investment","2012-11-12",0,NA
981192,"investment","2012-03-19",1,0
778477,"business","2012-04-04",1,1
80997,"investment","2012-02-09",0,NA
748564,"business","2012-11-14",0,NA
542416,"emergency_funds","2012-02-13",1,0
307658,"home","2012-06-14",0,NA
481871,"home","2012-02-06",1,1
52717,"investment","2012-10-10",1,1
590645,"home","2012-11-22",0,NA
437995,"investment","2012-04-18",1,0
254414,"home","2012-04-20",1,1
857058,"emergency_funds","2012-02-07",0,NA
994703,"emergency_funds","2012-12-05",0,NA
6758,"investment","2012-08-01",0,NA
560446,"other","2012-02-23",1,1
946920,"business","2012-06-01",0,NA
166180,"investment","2012-05-21",0,NA
367533,"other","2012-10-29",0,NA
968796,"business","2012-11-28",0,NA
651488,"home","2012-05-29",1,1
