"employee_id","company_id","dept","seniority","salary","join_date","quit_date"
822106,1,"marketing",6,137000,"2011-12-14","2012-11-09"
278828,7,"data_science",23,231000,"2011-07-25","2012-08-24"
381733,3,"sales",2,35000,"2011-03-28","2012-03-30"
505354,4,"data_science",6,143000,"2015-03-23",NA
172985,2,"sales",14,124000,"2015-02-17",NA
437944,2,"marketing",25,185000,"2012-07-02","2013-04-26"
950517,2,"engineer",17,296000,"2011-04-18","2012-02-10"
797926,2,"customer_service",16,123000,"2011-03-14","2012-04-09"
207525,6,"customer_service",12,64000,"2015-08-10",NA
767756,3,"marketing",15,164000,"2015-11-30",NA
189085,4,"marketing",8,111000,"2015-05-26",NA
7756,2,"data_science",22,273000,"2011-10-24","2012-10-12"
914431,10,"customer_service",2,23000,"2012-10-02",NA
754196,8,"marketing",29,168000,"2012-11-19","2014-12-26"
559969,4,"customer_service",8,66000,"2015-03-03",NA
247684,2,"design",26,2e+05,"2013-12-23",NA
884875,5,"marketing",22,162000,"2013-07-01",NA
512193,1,"design",12,116000,"2012-10-29","2014-11-21"
627619,9,"engineer",12,151000,"2015-07-20",NA
658978,7,"customer_service",2,24000,"2012-03-06",NA
39602,3,"customer_service",13,65000,"2012-11-12","2013-11-22"
402876,6,"data_science",22,262000,"2012-11-26",NA
205013,10,"customer_service",29,87000,"2015-11-30",NA
873866,1,"customer_service",4,28000,"2014-01-29","2015-01-16"
456126,2,"customer_service",23,133000,"2011-04-04","2012-04-09"
271576,1,"data_science",24,288000,"2011-11-14","2014-12-18"
770812,3,"data_science",18,188000,"2012-01-17","2013-02-08"
244013,8,"marketing",8,95000,"2013-12-09","2014-12-12"
696314,2,"customer_service",13,83000,"2015-06-08",NA
336154,2,"engineer",4,67000,"2012-04-23",NA
637867,6,"customer_service",17,90000,"2014-05-12",NA
160138,9,"data_science",15,248000,"2012-11-05","2013-09-27"
517422,4,"customer_service",22,101000,"2014-07-21",NA
859872,1,"sales",15,186000,"2014-04-14",NA
980158,3,"customer_service",2,27000,"2012-01-23","2014-11-21"
885375,3,"customer_service",11,62000,"2015-10-19",NA
318638,4,"customer_service",11,61000,"2014-03-03",NA
901328,7,"customer_service",24,70000,"2012-01-03","2012-12-21"
613170,3,"customer_service",20,103000,"2015-11-02",NA
60632,6,"customer_service",11,62000,"2013-02-11","2015-06-12"
81285,6,"marketing",23,126000,"2012-05-29","2013-06-21"
246091,3,"customer_service",3,19000,"2014-12-16",NA
723478,2,"engineer",12,172000,"2015-07-06",NA
99146,1,"sales",6,111000,"2014-10-22","2015-10-02"
262795,1,"customer_service",1,28000,"2012-02-21",NA
475058,1,"sales",2,47000,"2013-04-15","2015-06-19"
341846,3,"customer_service",3,22000,"2014-04-28","2015-02-13"
203384,1,"engineer",5,169000,"2013-04-23","2014-12-12"
571678,1,"marketing",10,136000,"2013-04-01","2014-04-21"
663708,3,"sales",15,156000,"2013-01-07","2014-01-17"
962125,1,"data_science",26,378000,"2011-12-19","2014-08-29"
646466,1,"customer_service",6,78000,"2015-03-23",NA
294135,3,"data_science",14,152000,"2012-06-04","2013-05-31"
850638,2,"marketing",1,50000,"2013-03-04","2014-05-02"
274483,1,"customer_service",17,110000,"2011-09-06","2015-01-30"
188409,4,"customer_service",18,1e+05,"2015-04-20",NA
33503,6,"marketing",13,90000,"2015-06-08",NA
539903,1,"customer_service",10,74000,"2013-07-15","2014-07-25"
121858,1,"customer_service",11,63000,"2012-03-26","2014-03-14"
795783,1,"sales",5,138000,"2015-03-30",NA
354883,1,"sales",2,57000,"2014-04-07",NA
944654,3,"sales",4,39000,"2014-03-31",NA
361382,3,"data_science",10,172000,"2015-03-09",NA
590573,8,"data_science",20,187000,"2011-12-27","2015-02-13"
214612,1,"marketing",6,147000,"2015-11-16",NA
707041,4,"sales",14,96000,"2012-08-13","2013-08-16"
474889,4,"sales",3,37000,"2013-12-09","2015-10-16"
901385,3,"data_science",28,259000,"2015-01-27",NA
310883,1,"engineer",24,289000,"2015-09-08",NA
603912,4,"marketing",23,227000,"2014-07-28",NA
489927,2,"engineer",7,174000,"2014-03-24",NA
258055,1,"engineer",11,191000,"2015-11-02",NA
472486,1,"customer_service",25,134000,"2011-06-13","2012-07-27"
435183,5,"engineer",22,234000,"2012-11-12",NA
401139,1,"design",16,203000,"2012-04-09","2014-02-28"
73715,2,"design",15,210000,"2012-07-30","2013-05-03"
932904,2,"engineer",10,186000,"2015-04-22",NA
795439,2,"sales",21,196000,"2012-06-25","2013-08-02"
119385,5,"engineer",18,158000,"2014-06-05",NA
630713,9,"customer_service",13,68000,"2014-06-30",NA
457525,2,"customer_service",5,59000,"2014-11-17","2015-11-27"
264631,8,"sales",22,152000,"2015-10-12",NA
837932,5,"design",12,105000,"2011-09-19","2012-07-13"
591030,6,"customer_service",26,93000,"2013-01-07","2015-02-20"
256834,5,"engineer",2,63000,"2014-11-17","2015-08-28"
792637,1,"data_science",6,205000,"2011-07-25","2015-06-19"
363665,1,"customer_service",22,129000,"2015-07-21",NA
928645,1,"data_science",21,276000,"2014-10-30",NA
325291,6,"engineer",4,62000,"2011-10-31","2012-11-23"
815181,1,"sales",28,239000,"2013-12-16","2014-11-14"
397965,7,"data_science",9,162000,"2011-10-31","2013-01-18"
458900,1,"customer_service",9,79000,"2013-06-17","2014-06-13"
985835,1,"customer_service",19,112000,"2012-06-18","2013-06-28"
789151,1,"customer_service",23,113000,"2013-05-13","2014-06-06"
372185,1,"design",6,144000,"2014-07-14",NA
222911,3,"engineer",19,220000,"2014-09-22",NA
172212,1,"sales",29,193000,"2011-10-10","2012-10-12"
941866,5,"sales",15,165000,"2014-09-02","2015-11-06"
115915,3,"marketing",12,83000,"2014-07-14",NA
633703,2,"sales",16,172000,"2011-07-25","2012-05-25"
565447,2,"customer_service",6,93000,"2012-08-20",NA
489812,1,"customer_service",20,106000,"2012-12-03","2013-11-29"
573697,4,"engineer",6,158000,"2015-07-13",NA
831749,1,"marketing",7,125000,"2014-12-08","2015-11-13"
451778,1,"design",7,148000,"2013-01-14",NA
646325,2,"marketing",3,50000,"2011-03-07","2014-09-19"
982892,5,"sales",24,131000,"2012-03-19","2014-04-11"
46546,1,"data_science",3,79000,"2014-08-11","2015-07-10"
696653,1,"customer_service",3,30000,"2013-08-13",NA
530048,4,"customer_service",11,61000,"2011-09-26","2012-11-02"
235471,2,"engineer",10,190000,"2014-03-31",NA
519548,3,"marketing",7,113000,"2013-12-23",NA
794735,3,"engineer",9,170000,"2011-04-18","2012-05-25"
678247,3,"marketing",2,43000,"2013-05-06","2014-06-13"
285431,2,"design",18,210000,"2011-07-25","2012-06-28"
88875,1,"customer_service",4,36000,"2012-12-17",NA
860424,3,"customer_service",1,21000,"2012-07-30","2014-06-20"
64939,9,"customer_service",7,51000,"2015-07-27",NA
547233,9,"customer_service",14,63000,"2013-09-30","2015-11-27"
588582,1,"engineer",28,284000,"2015-08-17",NA
31110,2,"customer_service",26,122000,"2014-09-08",NA
354909,1,"engineer",22,362000,"2012-10-01",NA
884729,2,"engineer",29,296000,"2014-02-10",NA
188254,6,"customer_service",21,107000,"2014-01-06",NA
918113,4,"marketing",4,38000,"2013-01-07","2015-01-28"
526796,4,"data_science",11,162000,"2014-04-21","2015-04-10"
820110,5,"data_science",25,207000,"2011-01-24","2014-02-28"
258923,5,"sales",1,36000,"2011-03-14","2013-01-25"
208572,1,"customer_service",5,67000,"2012-04-17","2014-04-11"
910575,4,"sales",25,165000,"2014-11-03",NA
584143,3,"data_science",7,157000,"2012-05-14","2014-06-06"
658247,1,"customer_service",28,115000,"2013-05-21","2014-03-14"
196402,10,"design",15,125000,"2012-04-16","2013-03-15"
644719,1,"sales",13,121000,"2013-12-09","2015-01-09"
957633,8,"data_science",22,257000,"2015-03-16",NA
786959,2,"data_science",9,191000,"2015-06-22",NA
417103,1,"engineer",18,308000,"2011-06-13","2014-12-26"
406586,1,"marketing",7,136000,"2014-02-18",NA
736449,4,"data_science",20,256000,"2015-08-26",NA
174827,2,"marketing",12,128000,"2012-12-24",NA
716383,5,"customer_service",5,60000,"2011-04-20","2014-04-21"
11313,1,"marketing",1,50000,"2014-07-29",NA
251471,2,"customer_service",6,73000,"2013-07-24","2014-09-12"
246570,2,"design",13,131000,"2011-07-25","2012-08-03"
395387,2,"sales",9,142000,"2012-04-16",NA
88594,10,"marketing",1,41000,"2013-07-23","2014-07-18"
13352,4,"customer_service",3,24000,"2013-07-01","2014-07-11"
573866,9,"data_science",13,132000,"2011-10-31","2012-10-26"
128053,3,"design",20,168000,"2013-12-17",NA
561874,10,"customer_service",5,61000,"2015-06-29",NA
145783,1,"marketing",10,125000,"2011-05-23","2013-06-21"
295416,2,"customer_service",17,127000,"2015-05-11",NA
792220,2,"sales",10,133000,"2013-05-13","2014-04-25"
95532,2,"customer_service",4,37000,"2012-08-20","2013-08-23"
647099,4,"design",16,166000,"2012-08-13","2013-07-12"
108257,1,"marketing",25,248000,"2013-01-22","2014-12-19"
648104,9,"data_science",4,61000,"2013-05-28","2014-05-16"
247852,6,"engineer",5,167000,"2015-09-14",NA
543398,9,"sales",7,101000,"2015-08-24",NA
39151,1,"design",3,40000,"2015-05-11",NA
358506,3,"customer_service",25,94000,"2012-08-27","2013-06-21"
373878,1,"sales",20,166000,"2015-08-17",NA
84488,1,"customer_service",3,28000,"2011-10-10","2013-06-07"
138969,3,"customer_service",21,94000,"2012-01-09","2013-03-08"
671380,1,"customer_service",23,132000,"2012-08-13","2014-09-05"
790790,1,"engineer",12,219000,"2012-08-13","2013-07-18"
371295,1,"customer_service",20,138000,"2014-03-13","2015-03-27"
964681,1,"engineer",25,254000,"2015-02-17",NA
66772,1,"customer_service",21,108000,"2011-12-05",NA
534560,8,"customer_service",12,56000,"2012-07-16","2015-05-08"
995629,9,"customer_service",4,25000,"2014-11-03",NA
531534,2,"sales",17,227000,"2015-03-16",NA
744332,1,"data_science",3,83000,"2011-12-19","2012-11-23"
222460,1,"marketing",19,178000,"2013-10-14",NA
155873,1,"sales",18,191000,"2012-06-11","2013-06-14"
724748,2,"data_science",6,208000,"2011-09-19",NA
716744,4,"marketing",14,90000,"2014-06-02","2015-06-12"
483618,9,"customer_service",25,94000,"2011-07-25","2015-08-28"
869282,2,"customer_service",20,106000,"2011-12-05","2014-09-12"
635597,1,"customer_service",14,72000,"2014-10-27",NA
320325,7,"engineer",18,276000,"2011-11-14","2012-10-19"
435880,1,"marketing",16,208000,"2015-11-23",NA
764538,7,"marketing",18,165000,"2012-12-17",NA
291959,1,"customer_service",15,117000,"2015-07-13",NA
896407,1,"customer_service",8,78000,"2015-12-07",NA
137622,1,"customer_service",9,84000,"2013-11-06","2014-11-21"
356555,4,"customer_service",19,104000,"2013-01-28","2013-11-22"
998958,1,"engineer",12,172000,"2013-07-29","2014-07-02"
124673,2,"engineer",15,364000,"2011-03-07","2015-05-01"
43696,1,"data_science",20,290000,"2011-08-15","2012-09-14"
220431,1,"sales",28,160000,"2011-05-31","2014-03-28"
104840,4,"customer_service",29,110000,"2013-11-18","2014-10-17"
377923,3,"customer_service",1,20000,"2012-10-01","2013-08-23"
569658,1,"customer_service",2,27000,"2014-05-19","2015-05-15"
782369,1,"data_science",1,87000,"2015-04-20",NA
127010,10,"design",1,42000,"2012-11-28","2015-02-06"
806831,2,"design",4,45000,"2014-03-03","2015-05-15"
718295,7,"marketing",1,39000,"2013-01-28",NA
191369,1,"customer_service",15,138000,"2015-11-09",NA
403344,1,"engineer",13,185000,"2012-11-05","2014-10-10"
797792,3,"customer_service",29,93000,"2012-04-04","2013-02-15"
358955,2,"design",26,197000,"2011-12-12","2014-12-12"
415512,3,"marketing",16,158000,"2011-08-23","2013-08-23"
179942,1,"customer_service",21,101000,"2012-11-21",NA
809169,6,"customer_service",13,65000,"2011-08-29","2015-05-01"
234506,3,"design",9,116000,"2012-04-02",NA
864443,7,"customer_service",17,98000,"2014-04-14",NA
341663,1,"customer_service",20,104000,"2013-01-14",NA
721577,3,"customer_service",5,65000,"2013-04-08",NA
321954,2,"sales",7,143000,"2012-12-03","2014-11-07"
235834,5,"customer_service",13,69000,"2012-05-21","2013-04-26"
973324,8,"marketing",7,106000,"2013-02-05","2014-06-20"
552814,7,"engineer",27,222000,"2014-02-18","2015-02-20"
502423,1,"sales",21,186000,"2012-02-06","2015-01-02"
521248,8,"customer_service",10,66000,"2015-02-02",NA
774164,7,"data_science",3,68000,"2012-01-30","2015-07-31"
35663,1,"customer_service",1,30000,"2012-09-10","2013-09-13"
299732,1,"marketing",14,121000,"2012-10-08","2013-08-23"
177025,1,"engineer",12,186000,"2013-05-20",NA
618994,2,"marketing",23,143000,"2012-07-30","2014-09-12"
957378,1,"customer_service",19,125000,"2013-06-18","2014-08-15"
270978,1,"engineer",2,84000,"2013-02-11",NA
771235,1,"data_science",18,328000,"2015-02-09",NA
940143,10,"marketing",17,184000,"2013-12-02","2015-10-16"
196288,1,"sales",6,106000,"2015-12-07",NA
707872,8,"customer_service",23,90000,"2014-06-04",NA
89730,9,"sales",16,187000,"2013-07-01","2015-11-06"
281882,5,"customer_service",22,88000,"2015-06-15",NA
792047,1,"marketing",24,201000,"2012-06-12","2013-06-07"
271463,9,"customer_service",19,88000,"2012-07-16","2014-08-01"
688179,9,"marketing",13,95000,"2015-08-24",NA
642074,2,"design",23,208000,"2011-03-15","2014-01-03"
181536,5,"sales",16,171000,"2012-06-12","2013-08-02"
996476,10,"customer_service",18,103000,"2011-07-05",NA
731537,5,"customer_service",7,54000,"2014-06-09","2015-06-26"
478986,6,"data_science",12,180000,"2011-07-25","2015-12-04"
657238,8,"design",10,112000,"2012-03-06","2013-02-08"
599405,7,"engineer",10,155000,"2014-07-14",NA
633384,5,"marketing",17,154000,"2014-06-02",NA
229718,3,"sales",21,139000,"2012-04-02","2014-05-15"
823303,8,"customer_service",8,63000,"2013-07-15","2014-08-01"
447911,1,"engineer",22,299000,"2014-06-30",NA
489535,3,"sales",21,174000,"2014-04-14",NA
547671,2,"customer_service",5,86000,"2013-07-15",NA
698583,1,"customer_service",10,67000,"2013-03-25","2015-01-28"
215746,1,"data_science",2,71000,"2014-09-22",NA
484981,1,"customer_service",13,75000,"2011-08-01","2013-01-14"
50951,1,"customer_service",24,122000,"2014-03-31","2015-02-27"
548902,1,"customer_service",27,115000,"2015-02-23",NA
198307,2,"engineer",22,278000,"2012-03-12","2015-02-13"
921106,1,"customer_service",15,94000,"2013-04-29","2015-12-04"
830977,1,"marketing",2,50000,"2013-01-07","2013-10-10"
425667,10,"customer_service",14,76000,"2015-01-12",NA
854914,1,"customer_service",24,114000,"2012-06-18",NA
461917,3,"marketing",15,225000,"2012-11-19","2014-12-26"
9172,9,"engineer",20,244000,"2014-03-24","2015-02-06"
733332,5,"engineer",7,172000,"2015-02-09",NA
893787,2,"design",1,43000,"2011-08-15","2014-08-29"
162631,10,"customer_service",22,101000,"2013-06-03","2014-07-07"
80719,5,"customer_service",7,66000,"2011-12-20","2013-12-20"
822530,2,"design",12,152000,"2015-11-16",NA
116197,6,"marketing",17,166000,"2014-03-24","2015-02-27"
693984,2,"customer_service",14,90000,"2015-05-11",NA
111902,10,"customer_service",4,25000,"2013-07-15",NA
956821,2,"engineer",2,58000,"2011-08-29","2014-11-07"
377868,1,"design",26,216000,"2014-04-21",NA
129790,2,"sales",6,122000,"2012-11-15","2013-12-06"
212259,6,"sales",23,134000,"2014-06-30",NA
316647,7,"engineer",23,247000,"2012-12-24","2014-10-31"
318425,1,"customer_service",15,116000,"2013-06-24","2014-08-01"
249712,1,"engineer",16,292000,"2014-08-04","2015-08-21"
64433,1,"customer_service",21,1e+05,"2013-12-02","2014-12-19"
333042,9,"design",15,152000,"2013-11-11","2014-12-19"
624651,2,"sales",10,144000,"2012-02-06","2013-02-15"
931179,3,"customer_service",2,22000,"2013-06-03","2014-06-06"
86456,2,"data_science",16,286000,"2011-01-24","2011-12-30"
372780,2,"data_science",1,76000,"2013-04-22","2014-05-16"
100454,3,"customer_service",8,81000,"2012-11-05","2015-11-06"
458883,3,"customer_service",29,112000,"2014-09-08",NA
443012,9,"sales",24,172000,"2012-12-03",NA
409676,8,"data_science",14,132000,"2013-11-18","2015-10-23"
527732,3,"design",4,36000,"2014-02-24",NA
790772,1,"engineer",21,295000,"2012-05-29","2014-12-26"
643281,1,"customer_service",4,31000,"2011-01-31","2014-11-21"
682822,4,"marketing",14,98000,"2015-10-05",NA
984052,1,"engineer",4,63000,"2013-09-09","2015-09-25"
226209,3,"marketing",4,40000,"2014-01-13",NA
830831,2,"engineer",15,286000,"2012-08-06","2014-06-13"
775890,5,"data_science",4,67000,"2015-04-22",NA
823504,2,"design",19,195000,"2014-08-11","2015-06-19"
976577,1,"customer_service",12,60000,"2011-05-02","2015-05-22"
187674,2,"marketing",14,144000,"2014-09-15",NA
180528,3,"data_science",14,128000,"2013-03-11",NA
423859,3,"customer_service",20,88000,"2013-01-14","2014-01-24"
425917,1,"customer_service",2,26000,"2013-09-23","2014-09-05"
657389,10,"customer_service",9,68000,"2011-07-11","2015-05-08"
83706,1,"design",29,203000,"2014-09-15","2015-10-16"
364861,10,"engineer",22,264000,"2014-09-02",NA
469169,8,"data_science",6,147000,"2012-12-10","2014-03-07"
911935,1,"marketing",26,164000,"2013-06-11","2015-06-19"
910507,1,"customer_service",5,84000,"2013-02-04","2013-12-20"
931112,1,"engineer",6,193000,"2014-07-07","2015-07-31"
772187,7,"customer_service",20,86000,"2012-10-15",NA
213427,1,"marketing",8,140000,"2014-04-14",NA
272293,10,"customer_service",14,78000,"2011-03-28","2012-03-02"
658570,2,"customer_service",9,79000,"2015-05-18",NA
737869,7,"engineer",9,148000,"2015-09-21",NA
133760,3,"customer_service",5,68000,"2015-07-06",NA
440245,9,"marketing",23,175000,"2013-06-03",NA
959031,2,"design",12,141000,"2012-09-17",NA
9645,3,"design",6,102000,"2011-03-08","2013-07-19"
517367,2,"engineer",3,72000,"2015-01-20",NA
172020,1,"data_science",1,76000,"2012-10-15","2014-07-18"
528774,1,"sales",17,221000,"2012-09-04","2013-08-02"
270046,1,"customer_service",11,64000,"2011-05-23","2013-04-05"
755052,3,"customer_service",12,63000,"2013-07-15","2014-07-11"
777054,1,"customer_service",29,119000,"2015-07-27",NA
900372,2,"marketing",7,126000,"2014-04-14","2015-03-27"
796311,2,"customer_service",3,31000,"2012-07-05","2014-10-10"
432742,2,"sales",20,177000,"2011-06-09","2015-06-12"
690791,10,"customer_service",24,96000,"2011-05-09","2014-08-22"
814770,6,"design",17,159000,"2015-02-02",NA
339287,5,"engineer",22,242000,"2013-03-04","2014-03-21"
329523,1,"data_science",26,336000,"2014-12-15",NA
646650,1,"customer_service",8,84000,"2015-02-17",NA
938408,3,"customer_service",22,82000,"2013-07-29","2015-04-17"
572930,1,"engineer",27,297000,"2013-12-23",NA
186870,4,"sales",15,140000,"2012-03-14","2013-04-12"
407944,4,"sales",19,141000,"2015-06-01",NA
954461,1,"engineer",7,156000,"2015-03-02",NA
622962,1,"customer_service",15,121000,"2012-02-06",NA
301448,1,"engineer",25,306000,"2012-08-13",NA
574088,4,"data_science",24,267000,"2012-03-07","2014-09-12"
750960,1,"engineer",15,340000,"2012-01-09","2015-09-18"
207970,1,"customer_service",16,121000,"2015-07-13",NA
810404,3,"sales",11,110000,"2014-10-20",NA
186754,1,"data_science",16,3e+05,"2015-10-19",NA
377007,1,"sales",21,229000,"2012-04-05","2014-01-17"
422569,2,"engineer",5,175000,"2015-12-03",NA
834636,4,"engineer",26,254000,"2014-09-17","2015-08-21"
781562,1,"engineer",10,208000,"2012-04-09","2013-05-10"
349038,2,"customer_service",28,133000,"2013-05-13","2015-07-17"
113726,1,"sales",1,47000,"2015-03-16",NA
904069,4,"marketing",11,106000,"2011-02-14","2015-08-14"
6175,8,"engineer",1,52000,"2011-02-22","2014-10-17"
795023,2,"engineer",22,245000,"2014-03-24",NA
580789,9,"data_science",11,151000,"2013-06-10","2014-06-20"
48903,4,"customer_service",6,70000,"2014-03-10",NA
221414,4,"customer_service",18,101000,"2014-05-12","2015-04-10"
375077,2,"design",5,118000,"2013-06-03","2015-03-27"
444071,5,"customer_service",7,65000,"2012-07-09","2014-06-13"
603263,2,"sales",13,109000,"2015-09-21",NA
728197,3,"customer_service",17,101000,"2015-10-26",NA
190599,1,"customer_service",23,121000,"2012-01-30","2013-01-04"
256934,1,"customer_service",18,112000,"2011-06-20","2012-07-11"
450865,2,"engineer",1,87000,"2012-06-20","2013-06-28"
688644,4,"sales",5,111000,"2015-06-29",NA
728025,1,"customer_service",9,93000,"2013-02-25",NA
441192,1,"customer_service",4,33000,"2011-11-28","2012-10-26"
578690,1,"customer_service",17,121000,"2011-08-22","2012-09-14"
527317,8,"design",23,159000,"2012-02-06","2014-09-19"
169493,6,"customer_service",16,97000,"2013-02-19","2014-03-07"
134378,4,"customer_service",4,24000,"2011-07-26","2015-10-14"
182132,7,"customer_service",28,109000,"2011-04-06","2012-04-13"
120617,1,"marketing",20,164000,"2012-07-09","2013-08-09"
635190,1,"sales",19,205000,"2012-02-21","2014-02-21"
933373,1,"data_science",1,67000,"2015-09-08",NA
783908,5,"engineer",19,250000,"2011-10-24","2013-11-08"
775391,6,"customer_service",4,26000,"2014-03-10",NA
153981,6,"sales",22,164000,"2012-04-30",NA
17515,6,"engineer",28,248000,"2011-03-21","2013-01-18"
868508,2,"sales",12,139000,"2012-06-04",NA
265605,9,"marketing",10,97000,"2014-04-14",NA
168850,11,"engineer",5,130000,"2014-02-10","2015-01-30"
490127,1,"customer_service",4,30000,"2013-01-24","2014-02-21"
514709,2,"data_science",3,69000,"2014-04-02",NA
40699,4,"engineer",21,189000,"2015-03-30",NA
131558,1,"marketing",9,123000,"2015-05-11",NA
396083,3,"customer_service",17,97000,"2015-05-11",NA
144657,1,"engineer",29,354000,"2014-02-18",NA
940221,1,"sales",25,175000,"2015-02-06",NA
203576,1,"marketing",5,133000,"2014-06-23",NA
879947,10,"sales",15,155000,"2012-07-05","2013-08-09"
333928,8,"data_science",28,232000,"2013-02-25",NA
386502,1,"marketing",29,187000,"2012-03-05","2014-05-29"
949263,4,"customer_service",28,103000,"2012-09-10","2013-10-04"
926478,1,"customer_service",21,139000,"2011-08-08","2013-09-06"
800442,8,"customer_service",26,90000,"2012-02-06","2012-12-28"
314582,10,"design",15,174000,"2015-02-05",NA
679405,2,"marketing",11,122000,"2012-04-30","2014-04-11"
468827,6,"sales",20,132000,"2011-03-21","2013-10-11"
887436,1,"sales",24,240000,"2014-03-24",NA
829158,1,"customer_service",12,90000,"2013-04-17","2015-08-14"
259470,4,"data_science",21,216000,"2012-04-16","2015-06-05"
33619,5,"sales",3,34000,"2012-11-05","2013-08-30"
405192,2,"engineer",22,316000,"2013-07-01","2014-10-10"
448928,1,"engineer",20,258000,"2012-09-17",NA
232553,1,"customer_service",1,38000,"2014-05-19",NA
554976,4,"customer_service",22,101000,"2015-06-08",NA
122274,7,"customer_service",16,97000,"2012-01-25","2012-12-14"
453866,2,"design",27,207000,"2011-10-24","2013-05-24"
749451,4,"customer_service",10,51000,"2014-06-16","2015-08-07"
702808,2,"engineer",12,194000,"2013-11-20","2014-12-19"
834459,1,"customer_service",5,80000,"2014-12-02","2015-11-27"
46232,1,"marketing",8,132000,"2012-02-13","2013-01-18"
492584,1,"engineer",12,188000,"2011-04-04","2012-04-27"
383685,5,"sales",19,174000,"2011-12-12","2013-10-11"
253458,2,"engineer",7,177000,"2014-05-12",NA
944179,1,"customer_service",11,84000,"2012-02-21","2014-01-03"
337022,2,"customer_service",7,87000,"2012-12-18","2014-11-07"
478448,1,"customer_service",17,118000,"2012-03-26","2013-02-08"
518907,10,"data_science",2,46000,"2013-08-26",NA
9881,6,"customer_service",1,23000,"2014-08-04",NA
766910,9,"customer_service",5,58000,"2012-01-09",NA
851161,5,"sales",29,147000,"2014-02-24",NA
381551,2,"customer_service",16,134000,"2013-05-20","2014-02-21"
792620,2,"engineer",24,293000,"2015-07-09",NA
34805,4,"data_science",20,211000,"2013-01-22","2014-11-21"
936606,6,"engineer",10,156000,"2013-05-20",NA
891183,7,"sales",2,40000,"2014-06-02",NA
63471,1,"sales",12,138000,"2012-08-14","2014-07-25"
917509,6,"customer_service",9,70000,"2015-04-06",NA
320878,1,"marketing",15,161000,"2013-07-01",NA
609096,1,"data_science",15,318000,"2015-11-02",NA
823172,8,"marketing",9,111000,"2012-04-10","2014-08-08"
349634,10,"customer_service",3,23000,"2012-07-02","2015-08-07"
665195,2,"marketing",1,48000,"2015-09-08",NA
399890,4,"marketing",28,150000,"2012-08-13","2014-03-28"
975546,4,"customer_service",9,74000,"2014-07-21",NA
763149,1,"engineer",6,184000,"2012-10-15","2014-09-05"
367376,7,"customer_service",2,24000,"2014-02-03",NA
777895,6,"marketing",3,35000,"2011-02-14","2015-08-21"
618683,1,"marketing",22,171000,"2011-10-24","2012-10-19"
881350,2,"customer_service",11,94000,"2012-01-23","2013-10-18"
866716,5,"sales",23,145000,"2013-07-01","2015-04-17"
277991,1,"sales",10,158000,"2012-08-06","2013-08-02"
561934,6,"data_science",14,180000,"2013-11-04","2014-11-21"
837338,3,"sales",18,127000,"2014-04-09","2015-02-13"
867442,2,"customer_service",21,112000,"2012-10-15","2014-06-27"
77342,5,"customer_service",4,23000,"2012-10-15",NA
161971,1,"engineer",26,272000,"2012-03-19","2014-04-25"
96897,1,"customer_service",3,32000,"2012-01-30","2012-12-21"
667980,1,"customer_service",26,112000,"2012-12-03","2013-11-22"
877936,1,"customer_service",8,80000,"2013-05-20","2015-05-29"
32267,7,"customer_service",6,63000,"2014-04-07","2015-05-01"
615124,1,"customer_service",13,78000,"2013-01-28","2014-01-17"
489224,5,"engineer",23,253000,"2012-10-01","2013-10-10"
951788,2,"sales",21,189000,"2015-06-08",NA
185418,1,"marketing",10,125000,"2015-04-20",NA
166123,5,"customer_service",1,22000,"2014-09-29","2015-09-25"
722264,1,"customer_service",28,123000,"2011-05-16","2012-05-25"
887063,2,"customer_service",4,31000,"2013-03-18",NA
797281,6,"customer_service",24,105000,"2014-12-24",NA
404594,2,"engineer",10,201000,"2011-04-25","2015-05-08"
331804,4,"marketing",11,107000,"2011-08-01",NA
616438,2,"design",7,127000,"2015-06-01",NA
291321,7,"customer_service",25,96000,"2014-08-25","2015-10-23"
111656,1,"customer_service",12,75000,"2012-09-13","2013-09-20"
634509,1,"customer_service",2,33000,"2011-11-28",NA
935709,5,"engineer",18,217000,"2015-08-10",NA
891414,6,"data_science",1,62000,"2014-11-24","2015-10-22"
856731,2,"customer_service",11,78000,"2012-03-26",NA
796751,6,"customer_service",6,50000,"2015-10-12",NA
952139,3,"customer_service",3,24000,"2012-01-30","2014-03-07"
568207,1,"engineer",24,251000,"2012-12-05",NA
430615,1,"customer_service",20,107000,"2012-06-04","2014-04-11"
825713,1,"engineer",11,204000,"2013-05-20","2014-04-21"
52478,5,"data_science",26,236000,"2014-04-28",NA
105217,5,"sales",14,111000,"2012-04-04",NA
419586,1,"data_science",11,213000,"2012-06-11","2014-09-05"
96253,5,"data_science",2,56000,"2015-03-02",NA
863448,4,"sales",20,166000,"2012-12-17",NA
483163,4,"customer_service",4,24000,"2012-05-21","2013-05-31"
252512,3,"customer_service",1,21000,"2015-10-05",NA
531149,1,"sales",5,142000,"2015-05-05",NA
932781,1,"customer_service",11,71000,"2014-10-27",NA
918775,1,"customer_service",3,30000,"2012-11-12","2014-09-26"
366898,1,"customer_service",9,86000,"2013-08-26",NA
203730,1,"data_science",28,301000,"2015-10-21",NA
939303,2,"sales",15,186000,"2014-09-24",NA
624373,9,"customer_service",8,71000,"2015-06-22",NA
529848,1,"marketing",17,229000,"2012-12-31","2014-01-31"
